Legal Name,DBA,Product Name,SKU,Package UPC,Units per Package,mL per Unit,Product Category,Characterizing Flavor,Date Added to Directory
Fumizer LLC,Fumizer LLC,MRKTPLCE - Pineapple Peach Dragonberry - 48 mg/mL - 30mL,MP-PPD-48-030,656879080461,1,30,E-liquid,Pineapple Peach,2026-02-13
Fumizer LLC,Fumizer LLC,MRKTPLCE - Watermelon Hulaberry Lime - 3 mg/mL - 100mL,MP-WHL-03-100,650434676007,1,100,E-liquid,Watermelon Berry,2026-02-13
Fumizer LLC,Fumizer LLC,MRKTPLCE - Watermelon Hulaberry Lime - 6 mg/mL - 100mL,MP-WHL-06-100,650434676038,1,100,E-liquid,Watermelon Berry,2026-02-13
Fumizer LLC,Fumizer LLC,MRKTPLCE - Watermelon Hulaberry Lime - 24 mg/mL - 30mL,MP-WHL-24-030,656879079854,1,30,E-liquid,Watermelon Berry,2026-02-13
Fumizer LLC,Fumizer LLC,MRKTPLCE - Watermelon Hulaberry Lime - 48 mg/mL - 30mL,MP-WHL-48-030,656879080553,1,30,E-liquid,Watermelon Berry,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Peppermint - 3 mg/mL - 60mL,MNPM-03-060,679523965693,2,60,E-liquid,Peppermint,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Peppermint - 6 mg/mL - 60mL,MNPM-06-060,679523965792,2,60,E-liquid,Peppermint,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Peppermint - 30 mg/mL - 30mL,MNPM-30-030,679523965396,1,30,E-liquid,Peppermint,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Peppermint - 50 mg/mL - 30mL,MNPM-50-030,679523965495,1,30,E-liquid,Peppermint,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Wintergreen - 3 mg/mL - 60mL,MNWG-03-060,679523965686,2,60,E-liquid,Wintergreen,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Wintergreen - 6 mg/mL - 60mL,MNWG-06-060,679523965785,2,60,E-liquid,Wintergreen,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Wintergreen - 30 mg/mL - 30mL,MNWG-30-030,679523965389,1,30,E-liquid,Wintergreen,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Wintergreen - 50 mg/mL - 30mL,MNWG-50-030,679523965488,1,30,E-liquid,Wintergreen,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Spearmint - 3 mg/mL - 60mL,MNSP-03-060,679523965679,2,60,E-liquid,Spearmint,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Spearmint - 6 mg/mL - 60mL,MNSP-06-060,679523965778,2,60,E-liquid,Spearmint,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Spearmint - 30 mg/mL - 30mL,MNSP-30-030,679523965372,1,30,E-liquid,Spearmint,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Spearmint - 50 mg/mL - 30mL,MNSP-50-030,679523965471,1,30,E-liquid,Spearmint,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Blue Raspberry - 25 mg/mL - 30mL,ILSBR-25-030,810054125440,1,30,E-liquid,Blue Raspberry,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Blue Raspberry - 50 mg/mL - 30mL,ILSBR-50-030,810054125471,1,30,E-liquid,Blue Raspberry,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Grappleberry - 25 mg/mL - 30mL,ILSGR-25-030,810054125327,1,30,E-liquid,Grape Apple,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Grappleberry - 50 mg/mL - 30mL,ILSGR-50-030,810054125358,1,30,E-liquid,Grape Apple,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Spearmint - 25 mg/mL - 30mL,ILSSP-25-030,810054125020,1,30,E-liquid,Spearmint,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Spearmint - 50 mg/mL - 30mL,ILSSP-50-030,810054125051,1,30,E-liquid,Spearmint,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Sweet Tobacco - 25 mg/mL - 30mL,ILSST-25-030,810054125204,1,30,E-liquid,Tobacco,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Sweet Tobacco - 50 mg/mL - 30mL,ILSST-50-030,810054125235,1,30,E-liquid,Tobacco,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Classic Tobacco - 25 mg/mL - 30mL,ILSCT-25-030,810054125143,1,30,E-liquid,Tobacco,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Classic Tobacco - 50 mg/mL - 30mL,ILSCT-50-030,810054125174,1,30,E-liquid,Tobacco,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Juicy Apple - 25 mg/mL - 30mL,ILSJA-25-030,810054125563,1,30,E-liquid,Apple,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Juicy Apple - 50 mg/mL - 30mL,ILSJA-50-030,810054125594,1,30,E-liquid,Apple,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Classic Menthol - 25 mg/mL - 30mL,ILSCM-25-030,810054125082,1,30,E-liquid,Menthol,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Classic Menthol - 50 mg/mL - 30mL,ILSCM-50-030,810054125112,1,30,E-liquid,Menthol,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Rebirth - 3 mg/mL - 100mL,ZHRB-03-100,679523966089,1,100,E-liquid,Nectarine Raspberry Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Rebirth - 6 mg/mL - 100mL,ZHRB-06-100,679523966188,1,100,E-liquid,Nectarine Raspberry Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Rebirth - 30 mg/mL - 30mL,ZHRB-30-030,679523966287,1,30,E-liquid,Nectarine Raspberry Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Rebirth - 50 mg/mL - 30mL,ZHRB-50-030,679523966386,1,30,E-liquid,Nectarine Raspberry Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Rebirth ICED - 3 mg/mL - 100mL,ZHRB-03-ICE-100,679523966133,1,100,E-liquid,Nectarine Raspberry Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Rebirth ICED - 6 mg/mL - 100mL,ZHRB-06-ICE-100,679523966232,1,100,E-liquid,Nectarine Raspberry Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Rebirth ICED - 30 mg/mL - 30mL,ZHRB-30-ICE-030,679523966331,1,30,E-liquid,Nectarine Raspberry Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Rebirth ICED - 50 mg/mL - 30mL,ZHRB-50-ICE-030,679523966430,1,30,E-liquid,Nectarine Raspberry Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Nirvana - 3 mg/mL - 100mL,ZHNV-03-100,679523966096,1,100,E-liquid,Mango Passionfruit Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Nirvana - 6 mg/mL - 100mL,ZHNV-06-100,679523966195,1,100,E-liquid,Mango Passionfruit Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Nirvana - 30 mg/mL - 30mL,ZHNV-30-030,679523966294,1,30,E-liquid,Mango Passionfruit Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Nirvana - 50 mg/mL - 30mL,ZHNV-50-030,679523966393,1,30,E-liquid,Mango Passionfruit Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Nirvana ICED - 3 mg/mL - 100mL,ZHNV-03-ICE-100,679523966140,1,100,E-liquid,Mango Passionfruit Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Nirvana ICED - 6 mg/mL - 100mL,ZHNV-06-ICE-100,679523966249,1,100,E-liquid,Mango Passionfruit Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Nirvana ICED - 30 mg/mL - 30mL,ZHNV-30-ICE-030,679523966348,1,30,E-liquid,Mango Passionfruit Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Nirvana ICED - 50 mg/mL - 30mL,ZHNV-50-ICE-030,679523966447,1,30,E-liquid,Mango Passionfruit Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Meditation - 3 mg/mL - 100mL,ZHME-03-100,679523966119,1,100,E-liquid,Grapefruit Watermelon,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Meditation - 6 mg/mL - 100mL,ZHME-06-100,679523966218,1,100,E-liquid,Grapefruit Watermelon,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Meditation - 30 mg/mL - 30mL,ZHME-30-030,679523966317,1,30,E-liquid,Grapefruit Watermelon,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Meditation - 50 mg/mL - 30mL,ZHME-50-030,679523966416,1,30,E-liquid,Grapefruit Watermelon,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Chakra - 3 mg/mL - 100mL,ZHCH-03-100,780057269543,1,100,E-liquid,Peach Pear,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Chakra - 6 mg/mL - 100mL,ZHCH-06-100,780057269550,1,100,E-liquid,Peach Pear,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Chakra - 30 mg/mL - 30mL,ZHCH-30-030,780057269697,1,30,E-liquid,Peach Pear,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Chakra - 50 mg/mL - 30mL,ZHCH-50-030,780057269703,1,30,E-liquid,Peach Pear,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Mantra - 3 mg/mL - 100mL,ZHMA-03-100,751503600579,1,100,E-liquid,Apple Strawberry,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Mantra - 6 mg/mL - 100mL,ZHMA-06-100,751503600586,1,100,E-liquid,Apple Strawberry,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Mantra - 30 mg/mL - 30mL,ZHMA-30-030,751503600784,1,30,E-liquid,Apple Strawberry,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Mantra - 50 mg/mL - 30mL,ZHMA-50-030,751503600883,1,30,E-liquid,Apple Strawberry,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Blue Raspberry Ice - 25 mg/mL - 30mL,ILSBR-ICE-25-030,810054125518,1,30,E-liquid,Blue Raspberry,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Blue Raspberry Ice - 50 mg/mL - 30mL,ILSBR-ICE-50-030,810054125549,1,30,E-liquid,Blue Raspberry,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Kiwi Melon - 3 mg/mL - 100mL,TFN-KM-100-3,765066671570,1,100,E-liquid,Kiwi Melon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Kiwi Melon - 6 mg/mL - 100mL,TFN-KM-100-6,765066671587,1,100,E-liquid,Kiwi Melon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Kiwi Melon - 25 mg/mL - 30mL,TFN-KM-SLT-30-25,765066188672,1,30,E-liquid,Kiwi Melon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Kiwi Melon - 50 mg/mL - 30mL,TFN-KM-SLT-30-50,765066188689,1,30,E-liquid,Kiwi Melon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Strawberry Mango - 3 mg/mL - 100mL,TFN-SM-100-3,0012436997625,1,100,E-liquid,Strawberry Mango,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Strawberry Mango - 6 mg/mL - 100mL,TFN-SM-100-6,0012436997632,1,100,E-liquid,Strawberry Mango,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Strawberry Mango - 25 mg/mL - 30mL,TFN-SM-SLT-30-25,0012436996628,1,30,E-liquid,Strawberry Mango,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Strawberry Mango - 50 mg/mL - 30mL,TFN-SM-SLT-30-50,0012436996635,1,30,E-liquid,Strawberry Mango,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Strawberry Lemon - 3 mg/mL - 100mL,TFN-SL-100-3,765066671693,1,100,E-liquid,Strawberry Lemon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Strawberry Lemon - 6 mg/mL - 100mL,TFN-SL-100-6,765066671709,1,100,E-liquid,Strawberry Lemon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Strawberry Lemon - 25 mg/mL - 30mL,TFN-SL-SLT-30-25,765066188696,1,30,E-liquid,Strawberry Lemon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Strawberry Lemon - 50 mg/mL - 30mL,TFN-SL-SLT-30-50,765066188702,1,30,E-liquid,Strawberry Lemon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Cherry Berry - 3 mg/mL - 100mL,SYN-CN-CB-100-3,0704335645072,1,100,E-liquid,Cherry Berry,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Cherry Berry - 6 mg/mL - 100mL,SYN-CN-CB-100-6,0704335645089,1,100,E-liquid,Cherry Berry,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Cherry Berry - 25 mg/mL - 30mL,SYN-CN-CB-SLT-30-25,0704335645096,1,30,E-liquid,Cherry Berry,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Cherry Berry - 50 mg/mL - 30mL,SYN-CN-CB-SLT-30-50,0704335645102,1,30,E-liquid,Cherry Berry,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Iced Blue Raspberry Lemon - 3 mg/mL - 100mL,SYN-CN-BRLICE-100-3,765066671518,1,100,E-liquid,Blue Raspberry Lemon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Iced Blue Raspberry Lemon - 6 mg/mL - 100mL,SYN-CN-BRLICE-100-6,765066671525,1,100,E-liquid,Blue Raspberry Lemon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Iced Blue Raspberry Lemon - 25 mg/mL - 30mL,SYN-CN-BRLICE-SLT-30-25,0012436997595,1,30,E-liquid,Blue Raspberry Lemon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Iced Blue Raspberry Lemon - 50 mg/mL - 30mL,SYN-CN-BRLICE-SLT-30-50,0012436997601,1,30,E-liquid,Blue Raspberry Lemon,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Iced Grape Apple - 3 mg/mL - 100mL,SYN-CN-GRAICE-100-3,765066671426,1,100,E-liquid,Grape Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Iced Grape Apple - 6 mg/mL - 100mL,SYN-CN-GRAICE-100-6,765066671433,1,100,E-liquid,Grape Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Iced Grape Apple - 25 mg/mL - 30mL,SYN-CN-GRAICE-SLT-30-25,0012436996949,1,30,E-liquid,Grape Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Cloud Nurdz - Iced Grape Apple - 50 mg/mL - 30mL,SYN-CN-GRAICE-SLT-30-50,0012436996956,1,30,E-liquid,Grape Apple,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Blueberry Jam - 3 mg/mL - 100mL,TFN-SB100BJ.03,0780042892718,1,100,E-liquid,Blueberry,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Blueberry Jam - 6 mg/mL - 100mL,TFN-SB100BJ.06,0780042892725,1,100,E-liquid,Blueberry,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Blueberry Jam - 28 mg/mL - 30mL,SBDV30BJ.28,0780042893098,1,30,E-liquid,Blueberry,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Blueberry Jam - 48 mg/mL - 30mL,SBDV30BJ.48,0780042893104,1,30,E-liquid,Blueberry,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Coconut Cake - 3 mg/mL - 100mL,TFN-SB100COCA.03,795154434886,1,100,E-liquid,Coconut,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Coconut Cake - 6 mg/mL - 100mL,TFN-SB100COCA.06,795154434893,1,100,E-liquid,Coconut,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Coconut Cake - 28 mg/mL - 30mL,SBDV30COCA.28,795154434909,1,30,E-liquid,Coconut,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Coconut Cake - 48 mg/mL - 30mL,SBDV30COCA.48,795154434916,1,30,E-liquid,Coconut,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Strawberry Cheesecake - 3 mg/mL - 100mL,TFN-SB100STC.03,795154434831,1,100,E-liquid,Strawberry Cheesecake,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Strawberry Cheesecake - 6 mg/mL - 100mL,TFN-SB100STC.06,795154434848,1,100,E-liquid,Strawberry Cheesecake,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Strawberry Cheesecake - 28 mg/mL - 30mL,SBDV30STC.28,795154434855,1,30,E-liquid,Strawberry Cheesecake,2026-02-13
Fumizer LLC,Fumizer LLC,Sadboy E-liquid - Strawberry Cheesecake - 48 mg/mL - 30mL,SBDV30STC.48,795154434862,1,30,E-liquid,Strawberry Cheesecake,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Cool Mint - 3 mg/mL - 60mL,MNPM-03-060,679523970659,2,60,E-liquid,Mint,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Cool Mint - 6 mg/mL - 60mL,MNPM-06-060,679523970482,2,60,E-liquid,Mint,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Cool Mint - 30 mg/mL - 30mL,MNPM-30-030,679523970550,1,30,E-liquid,Mint,2026-02-13
Fumizer LLC,Fumizer LLC,MINTS E-liquid - Cool Mint - 50 mg/mL - 30mL,MNPM-50-030,679523970567,1,30,E-liquid,Mint,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Pink Lemonade - 25 mg/mL - 30mL,ILSPL-25-030,810054125686,1,30,E-liquid,Lemonade,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Pink Lemonade - 50 mg/mL - 30mL,ILSPL-50-030,810054125716,1,30,E-liquid,Lemonade,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Strawberry Ice - 25 mg/mL - 30mL,ILSST-ICE-25-030,810054125266,1,30,E-liquid,Strawberry,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Strawberry Ice - 50 mg/mL - 30mL,ILSST-ICE-50-030,810054125297,1,30,E-liquid,Strawberry,2026-02-13
Fumizer LLC,Fumizer LLC,I Love Salts - Blue Raspberry Lemonade - 25 mg/mL - 30mL,ILSBR-25-030,810054127826,1,30,E-liquid,Blue Raspberry Lemon,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Serenity - 3 mg/mL - 100mL,ZHSE-03-100,679523966102,1,100,E-liquid,Pineapple Mango Coconut,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Serenity - 6 mg/mL - 100mL,ZHSE-06-100,679523966201,1,100,E-liquid,Pineapple Mango Coconut,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Serenity - 30 mg/mL - 30mL,ZHSE-30-030,679523966300,1,30,E-liquid,Pineapple Mango Coconut,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Serenity - 50 mg/mL - 30mL,ZHSE-50-030,679523966409,1,30,E-liquid,Pineapple Mango Coconut,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Ohmmm - 3 mg/mL - 100mL,ZHOH-03-100,780057269604,1,100,E-liquid,Pineapple Mango Passionfruit,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Ohmmm - 6 mg/mL - 100mL,ZHOH-06-100,780057269611,1,100,E-liquid,Pineapple Mango Passionfruit,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Ohmmm - 30 mg/mL - 30mL,ZHOH-30-030,780057269734,1,30,E-liquid,Pineapple Mango Passionfruit,2026-02-13
Fumizer LLC,Fumizer LLC,Zen Haus - Ohmmm - 50 mg/mL - 30mL,ZHOH-50-030,780057269741,1,30,E-liquid,Pineapple Mango Passionfruit,2026-02-13
Fumizer LLC,Fumizer LLC,Twist E-liquid - Berry Amber - 3 mg/mL,TWBA-03-060,0012436991319,2,60,E-liquid,Berry,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Berry Amber - 6 mg/mL,TWBA-06-060,0012436991326,2,60,E-liquid,Berry,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Berry Amber - 3 mg/mL - Single,TWBA-03-060-IND,0012436990770,1,60,E-liquid,Berry,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Berry Amber - 6 mg/mL - Single,TWBA-06-060-IND,0012436990787,1,60,E-liquid,Berry,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Blend No. 1 - 3 mg/mL - Single,TWB1-03-060-IND,0704751828899,1,60,E-liquid,Tropical Fruit,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Blend No. 1 - 6 mg/mL - Single,TWB1-06-060-IND,0704751828905,1,60,E-liquid,Tropical Fruit,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Green No. 1 - 3 mg/mL - Single,TWG1-03-060-IND,0704751828929,1,60,E-liquid,Honeydew,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Green No. 1 - 6 mg/mL - Single,TWG1-06-060-IND,0704751828936,1,60,E-liquid,Honeydew,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Green No. 1 - 35 mg/mL - Single,TWG1-35-030-IND,0019213583712,1,30,E-liquid,Honeydew,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Green No. 1 - 50 mg/mL - Single,TWG1-50-030-IND,0019213583729,1,30,E-liquid,Honeydew,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Mint 0° - 35 mg/mL - Single,TWM0-35-030-IND,0013415350554,1,30,E-liquid,Mint,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Mint 0° - 50 mg/mL - Single,TWM0-50-030-IND,0013415350561,1,30,E-liquid,Mint,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Mint No. 1 - 35 mg/mL - Single,TWM1-35-030-IND,0012436993283,1,30,E-liquid,Mint,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Mint No. 1 - 50 mg/mL - Single,TWM1-50-030-IND,0012436993290,1,30,E-liquid,Mint,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Pink 0° No. 1 - 3 mg/mL - Single,TWP0-03-060-IND,0704751829346,1,60,E-liquid,Pink Lemonade,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Pink 0° No. 1 - 6 mg/mL - Single,TWP0-06-060-IND,0704751829339,1,60,E-liquid,Pink Lemonade,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Pink No. 1 - 3 mg/mL - Single,TWP1-03-060-IND,0704751828950,1,60,E-liquid,Pink Lemonade,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Pink No. 1 - 6 mg/mL - Single,TWP1-06-060-IND,0704751828967,1,60,E-liquid,Pink Lemonade,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Pink No. 1 - 35 mg/mL - Single,TWP1-35-030-IND,0019213583750,1,30,E-liquid,Pink Lemonade,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Pink No. 1 - 50 mg/mL - Single,TWP1-50-030-IND,0019213583767,1,30,E-liquid,Pink Lemonade,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Mint 0° - 35 mg/mL,TWM0-35-030,0013415350615,2,30,E-liquid,Mint,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Mint 0° - 50 mg/mL,TWM0-50-030,0013415352114,2,30,E-liquid,Mint,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Purple Grape - 3 mg/mL - Single,TWPG-03-060-IND,0012436990923,1,60,E-liquid,Grape,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Purple Grape - 6 mg/mL - Single,TWPG-06-060-IND,0012436990930,1,60,E-liquid,Grape,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Purple Grape - 3 mg/mL,TWPG-03-060,0012436991289,2,60,E-liquid,Grape,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Purple Grape - 6 mg/mL,TWPG-06-060,0012436991296,2,60,E-liquid,Grape,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Purple No. 1 - 3 mg/mL - Single,TWPR-03-060-IND,0013415353715,1,60,E-liquid,Grape Berry,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Purple No. 1 - 6 mg/mL - Single,TWPR-06-060-IND,0013415353722,1,60,E-liquid,Grape Berry,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Purple No. 1 - 35 mg/mL - Single,TWPR-35-030-IND,0013415353524,1,30,E-liquid,Grape Berry,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Purple No. 1 - 50 mg/mL - Single,TWPR-50-030-IND,0013415353517,1,30,E-liquid,Grape Berry,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Rainbow No. 1 - 3 mg/mL - Single,TWRB-03-060-IND,0012436990954,1,60,E-liquid,Rainbow Fruit,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Rainbow No. 1 - 6 mg/mL - Single,TWRB-06-060-IND,0012436990961,1,60,E-liquid,Rainbow Fruit,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Rainbow No. 1 - 3 mg/mL,TWRB-03-060,0012436990282,2,60,E-liquid,Rainbow Fruit,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Rainbow No. 1 - 6 mg/mL,TWRB-06-060,0012436990299,2,60,E-liquid,Rainbow Fruit,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Red No. 1 - 35 mg/mL - Single,TWR1-35-030-IND,0019213583774,1,30,E-liquid,Watermelon,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Red No. 1 - 50 mg/mL - Single,TWR1-50-030-IND,0019213583781,1,30,E-liquid,Watermelon,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Sour Red - 3 mg/mL - Single,TWSR-03-060-IND,0012436990985,1,60,E-liquid,Sour Watermelon,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Sour Red - 6 mg/mL - Single,TWSR-06-060-IND,0012436990992,1,60,E-liquid,Sour Watermelon,2026-05-05
Fumizer LLC,Fumizer LLC,Twist E-liquid - Sour Red - 3 mg/mL,TWSR-03-060,0012436991401,2,60,E-liquid,Sour Watermelon,2026-05-05
